type,name,latitude,longitude
restaurant,في شونيز,26.45514,50.105731
restaurant,مطعم ترس القيمرية,26.451872,50.096774
restaurant,مطبخ فوفو/FoFo Kitchen,26.458158,50.10031
restaurant,بوفية طيبات دارين,26.454018,50.096743
school,رواد السلام االثانوية الأهلية,26.405158,50.038783
school,مدارس رواد السلام المتوسطة بنين,26.407461,50.042291
clinic,Al Salam Specialist Hospital,26.154316,50.568638
clinic,مجمع السلام الوطني الطبي العام,21.283201,40.423981
clinic,Al Salam Health Medical Hospital,24.703923,46.80198
mosque,Masjid As Salam,26.348482,50.205698
restaurant,CHARMINAR BOOFIA,26.439077,50.098779
restaurant,Malabar Kitchen,26.440094,50.105271
restaurant,مطعم سهول حضرموت,26.440268,50.100142
restaurant,MADINA RESTAURANT ALI ASIRI,26.441496,50.099077
restaurant,Deshi Vai Restaurant(দেশি ভাই হোটেল),26.439892,50.098771
restaurant,Kismath Rastaurent,26.441494,50.097739
restaurant,"Dammam Fish, Meat & Vegetable Market",26.445733,50.066357
restaurant,Saarim's Palace,26.438662,50.101012
restaurant,Tripty Hotel তৃপ্তি হোটেল Seiko Market Dammam,26.441347,50.099792
restaurant,Probashi bufia,26.440762,50.099734
restaurant,Black Pepper Broasted Chicken,26.441564,50.104394
restaurant,مطعم السلطان إبراهيم للأسماك,26.446003,50.066169
restaurant,مطعم خيرات الجنتين للاكلات الشعبية,26.442211,50.102907
restaurant,Malabar Restaurant مطعم مالابار,26.441036,50.099567
restaurant,Dammam/ seicko,26.439137,50.100048
restaurant,Everest Nepali seiko.,26.442791,50.097008
mall,مجمع الأسواق الدولية,26.451966,50.067527
mall,Seiko,26.443154,50.09657
mall,العيسائي اكسو - الدمام - سوق الحب,26.44519,50.100815
mall,مؤسسة قور الدولية التجارية,26.439894,50.103369
mall,صبايا الماسيه الدمام,26.440049,50.102189
mall,BMS - Busyman Market,26.439066,50.103296
mall,Street perfume sale wholesale,26.440032,50.10239
mall,SEIKO,26.44204,50.102801
school,AL HUSSAIN MARKET,26.47664,50.056738
school,سوق الحريم الشعبي,26.437974,50.094857
park,সিকো ট্যাক্সিক্যাব,26.443154,50.09657
restaurant,إدارة سوق الدمام المركزي,26.446717,50.0666
restaurant,ZAIN AL JAZEERA CHICKEN SHOPDammam sicko,26.440383,50.107216
restaurant,Nahid Fresh Chicken Shop,26.441105,50.100911
restaurant,مطعم سدرالصقر للوجبات الشرقية‎,26.441554,50.106251
restaurant,Seko market,26.440993,50.099828
restaurant,"Fish Market, AlKhobar",26.285972,50.216372
restaurant,Onions and Potatoes Market,26.445731,50.068225
restaurant,Felfel restaurant new,26.44229,50.104289
restaurant,Durrat Al Bhukari Restaurant,26.441148,50.097634
restaurant,আইকনিক রেষ্টুরেন্ট,26.440578,50.099474
restaurant,حلويات بندر عدن الدمام,26.439028,50.097848
restaurant,Saihat Friday Market,26.486232,50.044623
restaurant,سماءاليمن للفخاروالمنتجات اليمنية,26.439373,50.097679
restaurant,بوفية تل الدانة,26.44228,50.10578
mall,Perfumes & Accessories Market - Dammam,26.440175,50.102286
clinic,مركز الرعايه بالعدامه,26.438184,50.101117
mosque,مسجد السوق,26.444675,50.103885
park,أسواق حدائق التوت 达曼中国超市 Chinese market - berry garden market,26.453625,50.064053
restaurant,السيف كافيه الفاخرية,26.360738,50.073025
restaurant,Al-Seef Cafe,26.440313,50.033196
restaurant,Seef Darin seafood Restaurant مطعم سيف دارين,26.309274,50.219047
restaurant,Al-Seef Cafe,26.58436,50.018848
restaurant,Soul Pantry,26.378119,50.190787
restaurant,Cafe!n كافي ان,26.378199,50.207256
restaurant,Ashaz Modern Indian Restaurant,26.362727,50.19648
restaurant,"""سفري"" Cheezycrab تشيزي كراب",26.362623,50.196579
restaurant,AlSaif Express,26.447211,50.061241
restaurant,Barn’s | بارنز,26.386129,50.191887
restaurant,بوفية طاولة السعادة لتقديم الوجبات,26.37885,50.196565
restaurant,عالم السيف للاواني المنزلية,26.44675,50.064043
restaurant,Alseef Fish Restaurant,26.19236,50.541465
restaurant,Al Saif,26.384195,50.205359
restaurant,Simplicity,26.363539,50.198715
restaurant,Fresh N Tasty,26.366087,50.195755
restaurant,Green Bukhari الاخضر البخاري,26.36201,50.195814
restaurant,Maiz Restaurant,26.365669,50.203025
restaurant,Qasr AlMadhbi,26.363604,50.200833
restaurant,Greatza Restaurant | مطعم قريتزا,26.36306,50.199363
restaurant,Manoosha Alreef,26.362506,50.196255
restaurant,Roshm alsharq,26.369819,50.190546
restaurant,Alsaif Gallery,26.364773,50.206744
restaurant,بوفية سحابة الهنا لتقديم الوجبات,26.379672,50.196024
restaurant,YAAS,26.360705,50.206771
restaurant,مقهى شيشة ومطعم ايلاف,26.454943,50.124563
restaurant,Boofiya Hana,26.379613,50.196055
restaurant,Wadi Shawaya Restaurant,26.365919,50.204458
restaurant,Curry leaf restaurant,26.36241,50.19641
restaurant,Indian family restaurant,26.363951,50.202221
restaurant,Octa cafe,26.394648,50.191216
restaurant,Wiso Bakery- الراكة,26.379364,50.195763
restaurant,TEA TIME RAKAH (وقت الشاي),26.366193,50.204123
restaurant,مطعم صبح ومسا,26.364761,50.207235
restaurant,Al Deek Al Romie Restaurant- Rakha Ash Shamaliya,26.364306,50.200418
restaurant,مطعم عنجر للمعجنات والشاورما Anjar Restaurant,26.365509,50.20381
restaurant,Manasiba Restaurant,26.364232,50.202002
restaurant,Diana Lounge ديانا لاونج,26.366358,50.207494
restaurant,Aisha Restaurant,26.365869,50.202898
restaurant,7 Grams Drive Thru - Somou,26.378908,50.196409
mall,Seef Mall (Muharraq),26.254724,50.626385
mall,Seef Mall,26.2325,50.53644
mall,دار عبدالعزيز السيف للعطور,26.302225,50.210855
school,مركز بصمة عباقرة المستقبل,26.366833,50.19033
school,Knowledge Private International School (KPIS),26.37503,50.13353
school,مدرسة الفرسان العالمية knights international school,26.369018,50.188215
school,Evershine International School,26.373176,50.189795
school,askIITians Rakah Centre,26.373271,50.189763
school,Technical Institute of Naval Studies,26.394886,50.177092
school,Kafat Internationel School,26.367015,50.189764
school,Kafat international School Kg Section,26.357161,50.187932
school,AL MAJD SCHOOL- BOYS SECTION,26.360272,50.175112
school,معهد الدراسات الفنية للقوات البحرية,26.394886,50.177092
school,Ibn Majah School,26.364595,50.19021
school,Juventus Academy Dammam,26.378824,50.219359
school,IISDM prep 1,26.366302,50.197319
school,Faculty of Medical Science,26.379851,50.193162
school,روضة براعم الرؤية الاهلية,26.375682,50.187367
school,Yahya Palace,26.370665,50.194517
school,Boys school- Almohandiesien,26.368942,50.226238
school,ابتدائي بنات,26.408378,50.185398
school,مركز ميم النموذجي لضيافة الأطفال,26.379923,50.181185
school,كلية العلوم الطبية التطبيقة CAMS,26.39581,50.192181
school,Abdullah Bin Yasser Primary School,26.358414,50.204134
school,Ramla Bint Abi Sufyan Quranic School,26.359194,50.197062
school,مدرسة السيف الاهلية بنين,29.278471,47.972619
mosque,جامع عبدالعزيز بن صالح بو سبيت,26.381315,50.208114
mosque,مشروع جامع الخطيب,26.385568,50.204659
mosque,جامع الشيخ عبدالله الهاجري,26.380557,50.205073
mosque,Mohammed al-Omair Mosque,26.371563,50.233035
mosque,جامع الشيخ عبداللطيف,26.397596,50.223261
mosque,جامع والدة خالد الفوزان (المعالي),26.371726,50.221883
mosque,Al Seef Mosque,26.236518,50.539271
pharmacy,UCP Pharmacy,26.371471,50.226874
pharmacy,شركة ساجا الصيدلانية,26.31802,50.217293
pharmacy,كلية الصيدلة الإكلينيكية للطالبات,26.388938,50.188085
pharmacy,صيدلية سيما,26.362953,50.199084
pharmacy,Nahdi pharmacy | صيدليه النهدى,26.361624,50.194626
pharmacy,Nahdi pharmacy | صيدليه النهدى,26.371634,50.124133
pharmacy,صيدلية سيف 1,24.779834,46.719404
pharmacy,Care Land كير لاند الخبر - فرع الراكه,26.362844,50.198819
bank,Al saif express,26.447563,50.061132
bank,BSF - Banque Saudi Fransi ATM - Petroleum United Gas Station - Cash withdrawal,26.361637,50.195924
bank,weghgfxz,26.358699,50.201886
bank,NCB,26.368031,50.203643
bank,NCB Quick Pay,26.365382,50.202163
bank,sdfghjkjhbg,26.35229,50.199652
bank,Bank Albilad,26.362861,50.197677
bank,SNB AlAhli ATM,26.390999,50.184884
bank,Enjaz,26.365807,50.203575
bank,SAB الأول,26.364262,50.206952
bank,Quickpay - SNB ALAhli,26.365316,50.202205
bank,SNB AlAhli ATM,26.394313,50.191563
bank,ساب Sabb ATM,26.364683,50.206867
bank,Alinma ATM,26.363995,50.192175
bank,بنك البلاد | مركز عمليات التجارة,26.376687,50.178312
bank,تحويل الراجخي,26.364646,50.200719
bank,SAB الأول,26.343483,50.203278
bank,SNB AlAhli ATM,26.365289,50.202223
restaurant,Al Seef Restaurant,26.451218,50.076463
mall,Seef Souq,26.236251,50.536183
mall,Al Aali Mall,26.232964,50.540474
mall,Zain Bahrain - Seef Mall Isa Town,26.172667,50.547265
school,مدارس السيف,26.392049,50.228122
park,Karbabad Garden,26.240791,50.533203
park,Rakah Public Garden,26.362565,50.194851
park,حديقة فهده,26.371306,50.221199
park,Al Meena'a Park,26.41119,50.188263
park,Asseeb,26.353568,50.099939
park,حديقة المعيبد| Almuaibed Park,26.36604,50.186828
park,An Nawras Park,26.408203,50.183172
park,Al Mada Park,26.389531,50.176105
park,Al Mutanabbi Park,26.41036,50.191571
park,Al Midra garden,26.383934,50.175669
park,تكيّـة هواجيس,26.398589,50.197689
park,حديقة اطفال,26.3931,50.17846
park,Shaybah Park,26.383542,50.170272
park,Karbabad Garden 432,26.232022,50.529871
park,Granada Park,26.359118,50.206023
park,حدائق حمص,26.363225,50.199514
park,Al Sheraa Park,26.379642,50.175806
restaurant,فيستا فايبز لاونج,26.470167,50.12379
restaurant,مطعم روزينا | ROZINA RESTAURANT,26.489906,50.133457
restaurant,بوفية روز الشاطئ لتقديم الوجبات والعصائر والمشروبات ومطبق ومعصوب وعريكة,26.456904,50.127312
restaurant,Okay burger,26.490142,50.133191
restaurant,Hot Taste Burger - Dammam,26.468388,50.123559
restaurant,Qidr Eish Restaurant,26.468483,50.123582
restaurant,Dandara Restaurant,26.476259,50.119086
restaurant,AVENS - Beach,26.497013,50.134245
restaurant,مقهى اكورا لاونج | ACURRA LOUNGE,26.479515,50.132745
restaurant,Kolbeh,26.45383,50.120347
restaurant,Freshhouse فريش هاوس,26.478072,50.132577
restaurant,معجنات ابن الشام,26.467022,50.122448
restaurant,Kebabgy Corner,26.480284,50.132593
restaurant,بوفية ريوق الشاطئ,26.464331,50.123764
restaurant,Shrimp’s Up,26.468536,50.123594
restaurant,SHAWERMAGY,26.462036,50.121243
restaurant,Rawaa Restuarant,26.474361,50.125549
restaurant,Canton | كانتون,26.454849,50.121093
restaurant,Hooka mode cafe,26.479825,50.132567
restaurant,مطعم حجر التنور المُميّز للأكلات الشعبية,26.45501,50.121105
restaurant,مقهى انود,26.479382,50.13268
restaurant,Abu Rakan Food Truck,26.477588,50.133308
restaurant,Awtar Restaurant,26.45288,50.120961
restaurant,VHAGAR Shisha Lounge | فيقار لاونج,26.470065,50.123958
restaurant,Snack Way,26.454577,50.1209
restaurant,كوفي ريف الشرقية,26.454711,50.125842
restaurant,Pianolla Cafe,26.473363,50.13319
restaurant,Takya Burger,26.496816,50.134373
restaurant,Majlis Takya,26.496396,50.134064
restaurant,Kyan,26.455764,50.116809
restaurant,خلية التاج,26.467368,50.122556
school,New kids world,26.495192,50.131955
school,Alnokhba schools,26.459793,50.124511
school,مدرسة الفاروق الإبتدائية بالدمام,26.459857,50.123061
school,مدرسة ماريه القبطية الابتدائيه بنات,26.460026,50.130589
school,شاطئ الردسي Rea Sea Beach فرع لولو الشاطئ,26.459639,50.121791
school,مدرسة لبابة الانصارية رضي الله عنها,26.494712,50.132504
school,American Academy SA,26.472086,50.123426
school,المتوسطة الرابعة عشر بالدمام,26.472436,50.120787
school,Laila School Leptotrichia may Allah be pleased for the memorization of the Koran,26.46714,50.131079
clinic,Eastern smile clinic,26.481556,50.126806
mosque,Nora Mojil Mosque,26.475236,50.130342
mosque,Mubarak Aldossary Mosque,26.484512,50.128798
mosque,Ibtissam Almutawaa Mosque,26.495009,50.132713
mosque,Duha Mosque,26.476516,50.127714
mosque,Enayat Bint Mustafa Bin Yousef Aljundi,26.466615,50.127355
mosque,جامع عبدالرحمن المهاوش,26.491975,50.13046
mosque,Al-Salih Mosque,26.471036,50.131155
mosque,Sheikh Mubarak Al-Hasawi Mosque,26.470964,50.121365
mosque,Albawardi Grand Mosque,26.484924,50.125394
mosque,Madawi Al-Kadi,26.465005,50.123498
mosque,Aljabr Mosque,26.473528,50.118659
mosque,faisl abdullah fouad mother’s masjid,26.478509,50.130009
mosque,Nora Alhamdan Mosque,26.463763,50.130085
mosque,Sami Al-Ja'afari Mosque,26.48329,50.130864
mosque,Al-Naeem Mosque,26.462689,50.120147
mosque,Ahmed bin Rashid Al Dosari Mosque,26.468025,50.120629
mosque,Masjid,26.458816,50.119297
mosque,مصلى,26.497931,50.130624
mosque,مسجد صالح بن غصون,26.459533,50.126951
mosque,Suleiman bin Mohammed Mosque,26.48681,50.131654
mosque,Masjid Husain Bin Abdul Hadi,26.488664,50.129797
mosque,مسجد فاطمة بنت عبدالله الرويس,26.489837,50.132393
mosque,مسجد محمد بن إبراهيم آل ثاني,26.493487,50.125038
mosque,مسجد الوفاء,26.461913,50.123615
mosque,Ruqaiti Mosque,26.480111,50.121524
mosque,Ahle Islam Mosque,26.456592,50.118158
mosque,جامع عبد الله الملا,26.468499,50.118665
mosque,مسجد زياد الصويغ,26.480826,50.124101
mosque,مسجد عائشة,26.471395,50.126166
mosque,Noura Ali Al-Turki Mosque,26.476895,50.118961
mosque,مصلى,26.488917,50.119867
mosque,Prayer Tent,26.4832,50.118508
mosque,Masjid 1,26.458547,50.131765
mosque,خديجة بالحويرث,26.476322,50.121837
mosque,جامع الشيخ عبدالله الملا,26.469427,50.117378
mosque,مسجد مريم الحواس,26.492693,50.127101
mosque,Mohammed Dossary Mosque,26.44904,50.127468
mosque,مسجد الأحمدي,26.465279,50.11826
park,AlShati District Plaza,26.498814,50.130333
park,Whisper walk Dammam,26.48838,50.133986
park,Mamshi Hums,26.488679,50.134103
park,صالون بارك 14,26.45478,50.128232
park,فندق المرجان بارك,26.45493,50.128084
park,Dammam Landmark,26.497556,50.130391
park,طنقع,26.470047,50.123043
park,Damama corniche night way,26.489337,50.134298
park,فندق بارك إن باي راديسون,26.474338,50.132745
pharmacy,صيدلية الدواء,26.557639,50.045468
pharmacy,exceer pharmacy 13,26.474124,50.125528
pharmacy,Pharma home pharmacy shatie صيدلية فارما هوم حى الشاطىء,26.456442,50.129943
bank,Bank Albilad | بنك البلاد,26.453746,50.122079
bank,بنك الجزيرة,26.45495,50.113982
bank,Riyad Bank ATM,26.45471,50.117077
bank,Riyad Bank ATM,26.455236,50.117293
bank,SNB AlAhli ATM,26.456575,50.124688
bank,BSF - Banque Saudi Fransi ATM - Dammam Corniche Branch - Cash Deposit,26.454321,50.118295
bank,SAB الأول,26.454852,50.120625
bank,Fransi Tadawel,26.454392,50.118363
bank,SNB AlAhli ATM,26.454443,50.120153
bank,Emirates NBD ATM & CDM,26.452494,50.126781
bank,SAB الأول,26.454345,50.120514
bank,شركة النايفات للتمويل Nayifat Finance Company,26.456673,50.116638
bank,Dar Al Tamleek Dammam | دار التمليك - الدمام,26.480645,50.11914
bank,anb ATM صراف البنك العربي الوطني - First Street Branch,26.458733,50.1205
bank,صراف البنك الأهلي السعودي,26.474021,50.125155
bank,SNB AlAhli ATM,26.456637,50.117743
bank,anb ATM صراف البنك العربي الوطني - Durrat Alshati Mall,26.490074,50.133736
bank,ncb bank parking,26.455692,50.114468
bank,ANB,26.456841,50.109223
restaurant,الشاطي الشرقي,26.447032,50.095756
restaurant,مشويات الشاطئ للمأكولات الشعبية,26.566125,50.044056
restaurant,مطعم النوخذه الشرقي,26.4366,50.130009
restaurant,Burgerizzr,26.452035,50.128353
restaurant,مطعم اسماك الشرقية,26.42,50.032222
restaurant,Ash Shati Ash Sharqi,26.473151,50.128757
restaurant,Mohalal,26.474535,50.125191
restaurant,Hoka 86,26.469906,50.124564
restaurant,Wafi cafe - Al Shatea Mall,26.454674,50.120716
restaurant,Cheese Skirt,26.477041,50.133216
restaurant,Foul Nour Al-Sabah,26.488682,50.128976
clinic,Elle Beauty Center,26.454978,50.12085
clinic,دايتشن,26.45523,50.120895
clinic,Tamkeen Clinics,26.484057,50.126526
clinic,بيرلا دنت لطب الأسنان | Perla Dent Dental Clinic فرع الدمام,26.456235,50.118486
clinic,Asharqiah Chamber,26.48455,50.126679
clinic,زراعة الاسنان الدكتور ايهاب الغنوم جراحة عيادات رام ومجمع رام الشاطئ,26.45239,50.12373
clinic,عيادة اسنان اللؤلؤة لطب الأسنان,26.453335,50.121606
clinic,وحده صحيه,26.442522,50.124221
clinic,تصافينا المجتمعية للإستشارات التعليمية والتربوية,26.465379,50.122971
clinic,Dr.Kareem Asran,26.452191,50.119124
mosque,Subair home,26.447775,50.119963
mosque,Sheikh Abdulaziz Al-Hussaan Mosque,26.447486,50.123918
mosque,مسجد مصلى,26.485537,50.119019
park,خور الدمام,26.451198,50.132302
park,كورنيش الواجهه,26.485762,50.118351
park,ساحة ظلال,26.455313,50.120422
park,حديقة الواجهه,26.459679,50.132295
restaurant,مطبخ الشروق لتقديم الوجبات,26.426269,50.070773
restaurant,Restaurant and kitchen Sunrise,26.415637,50.065256
restaurant,Meshraq Breakfast Restaurant,26.427224,50.037912
restaurant,الشروق القديم لتقديم الوجبات,26.384388,50.05762
restaurant,Al Shorouq Cafeteria,26.451852,49.802246
mall,مركز الشروق التجاري,26.549223,50.001667
mall,شروق للعبايات,26.445767,50.103038
mall,شروق الدمام للسجاد والموكيت Sunrise Dammam for Carpet and Rugs,26.453064,50.06358
school,شراع الشرق العقارية,26.452263,50.09235
school,Shorouq Al Mamlakah International School - Girls Section,21.250643,40.385016
school,مدارس شروق التربية العالمية,24.559438,46.569681
school,مدرسة السادسة الابتدائية للبنات بالدمام,26.457558,50.090354
school,المتوسطة الثلاثون بالدمام,26.456829,50.090101
mosque,مسجد الشروق - الفرسان,26.363112,49.96944
park,حديقة الشروق,26.415502,50.070533
pharmacy,Elshorouk Pharmacy,31.192163,29.914504
restaurant,Al Shrooq Restaurant,26.384407,50.057646
mall,الرصاصي للعطور | Rasasi Perfumes | النخيل مول - الدمام,26.390487,50.038796
mall,الركن السويسري للساعات,26.454704,50.105672
mall,جوري,26.455002,50.105747
mall,arina/ آرينا,26.45468,50.10557
mall,نخبة العود,26.455063,50.105063
mall,ناتشورال تاتش - Natural Touch,26.455437,50.105812
school,Al Shurooq Secondary Girls School,26.18632,50.478768
school,Shoroq Al-Maarefa Ideal Schools,24.796397,46.767624
clinic,مركز شروق سعيد ناصر القحطاني للتزيين النسائي,26.377869,50.049165
clinic,Badr Medical Group Head Office,26.441163,50.116957
park,حديقة الشروق,26.362824,49.968801
restaurant,شاورما اول لحظة حي الشعلة الدمام,26.35953,50.074286
restaurant,بيت شرق,26.351025,50.093479
restaurant,Tikka n’ Go,26.368534,50.092266
restaurant,Anjar Restaurant مطعم عنجر للمعجنات والشاورما,26.371449,50.086084
restaurant,مطعم فايف للمشويات الشعله,26.351022,50.093844
restaurant,بوفية مذاق الشعله الرائع للوجبات السريعه,26.355187,50.071047
restaurant,ALMUMTAZ,26.371735,50.08652
restaurant,JJ's Shulah | جيجيز الشعلة,26.372135,50.088904
restaurant,Lazona,26.34915,50.050718
restaurant,شرار,26.346979,50.04863
restaurant,Go Burger | جو برجر - الشعلة,26.369334,50.082751
restaurant,Low fat restaurant,26.3611,50.079959
restaurant,بوفية سد الفاخرية ٢,26.353474,50.096784
restaurant,بوفية سد الفاخرية1,26.354138,50.099229
restaurant,بوفيه جاز,26.353744,50.098267
restaurant,فلافل الشعله,26.355976,50.070166
restaurant,دفا وحكاية,26.352172,50.09651
restaurant,فيال الشعلة,26.343798,50.043008
restaurant,Milan Way Cafe and Restaurant,26.366883,50.093657
restaurant,حاشي باشا,26.351097,50.094238
restaurant,نكهات هيونه,26.35271,50.097242
restaurant,برجر مشوي على الفحم,26.356428,50.0764
restaurant,Super chips,26.352356,50.096343
restaurant,حنيذ عمر | Hanith Omar,26.365402,50.094894
restaurant,سِلمْ,26.352472,50.096709
restaurant,بوابة الفلافل الشعلة,26.359797,50.07412
restaurant,ميرلوس للمأكولات البحرية والهندية,26.354438,50.077014
restaurant,مقهى ومحمصة وودز (الدمام) | WOODS Cafe and Roastery (Dammam),26.367816,50.092759
restaurant,مدلل للاكلات الشعبية,26.340257,50.037306
restaurant,ماي دومي - MY DOMI حي الفاخرية - الشعلة,26.352669,50.096391
restaurant,دوشا كيتشن,26.352233,50.094929
restaurant,WARMHOLIC🧸,26.352201,50.095979
restaurant,محمصة ومقهى قاف,26.369726,50.084084
restaurant,همال,26.351891,50.096235
restaurant,Nabil's Maqlooba,26.37142,50.085917
restaurant,CAVO Coffee,26.358512,50.068799
restaurant,London potatos,26.351522,50.090815
restaurant,Fakheriyah Tower,26.353773,50.077424
restaurant,BRGR Dammam,26.369949,50.084318
restaurant,Barn's | بارنز,26.354257,50.099635
restaurant,Herfy,26.359987,50.074005
restaurant,فوال صباح الخير الأفغاني,26.350989,50.093432
restaurant,Qamosh قَموش,26.365309,50.095006
restaurant,صياد,26.351137,50.093917
restaurant,أكواب ساخنة,26.352626,50.096214
restaurant,Kyan Cafe,26.360839,50.073205
restaurant,Peel coffee,26.35103,50.094184
restaurant,بوتاتو - Botato,26.35253,50.097476
restaurant,الشعلة,26.34173,50.079019
mall,سحر التصاميم الشرقية لبديل الرخام - الدمام - المستودع,26.34142,50.084448
mall,اسواق ومخابز هلا حي الشعلة,26.361928,50.07347
mall,مول السمحانية,26.361749,50.070546
mall,المزاود المثالي بلاستيكات منظفات ورقيات,26.351023,50.09354
mall,العبدالكريم بلازا,26.371556,50.089636
mall,Tamimi Markets | أسواق التميمي,26.371198,50.089913
mall,SHOLA SHOPPING MALL | مركز الشعلة,24.676353,46.719127
mall,هوكا ستور للمعسلات,26.366829,50.078735
mall,تموينات فالكم طيب للمواد الغذائية,26.354004,50.099261
mall,Bakala Al Tawfir,26.368689,50.079469
mall,Moona Supermarket (branch-3),26.351136,50.093193
mall,مؤسسة فضائل للمواد الغذائية,26.339863,50.08512
mall,Grand Station,26.372544,50.096113
mall,Ash Shulah,26.35119,50.090743
mall,مطاحن ومحامص كيف الندى,26.367223,50.077148
mall,Darah Hills,26.35169,50.09715
mall,مستودع قوالب لبيع الشمع الخام ومستلزمات صناعة الشموع,26.369696,50.078741
mall,مكتبة وقرطاسية نور العلوم,26.365443,50.094466
mall,Nadia sheani,26.35119,50.090743
mall,ألعاب عزوز حي الفاخرية,26.365008,50.075897
mall,القرينيس للعود,26.366584,50.076379
school,مدارس مشكاة الشعلة الأهلية للبنات والبنين,26.363664,50.088623
school,ابتدائية مشكاة الشعلة للبنات,26.364182,50.087468
school,روائع تربوية,26.36383,50.091304
school,Saeed Bin Amer Elementary School,26.368589,50.089844
school,حضانة لقيا لرعاية الأطفال,26.348076,50.089715
school,مجمع مدارس أشبال التميز الأهلية - الدمام,26.356864,50.074702
school,مدرسة بنتي,26.3647,50.08739
school,مدرسة سلافة الأنصارية رضي الله عنها لتحفيظ القرآن الكريم,26.366273,50.091036
school,متوسطة نسيبة بنت كعب بالدمام,26.368544,50.089729
school,Dubai Company,26.360521,50.074491
school,.,26.361411,50.079548
school,ثانوية ابو سفيان بن الحارث بالدمام,26.354687,50.097544
school,متوسطه نسيبه بنت كعب,26.368127,50.089954
school,مركز غرس المستقبل ضيافة الأطفال الأهلية,26.355282,50.098544
school,مدرسة ابراهيم بن قيس,26.366818,50.091108
school,Marvels child care,26.364013,50.091217
school,قوس و غيم لضيافة الأطفال,26.348442,50.098952
school,ابتدائية سعيد بن عامر,26.367882,50.089636
school,روضة فايف ديز الأهلية,26.357609,50.076062
school,مركز إبتكر وتعلم لضيافة الأطفال,26.350541,50.075364
school,مركز بريق امل لضيافة الاطفال,26.355794,50.075001
school,اكاديمية امباير لكرة القدم ( الشعله - الفاخريه ),26.361962,50.080257
school,The 38th Middle School (Girls),26.36862,50.089819
school,مركز افكار الغد,26.362023,50.078746
school,مخابز وحلويات أموند فرع الشعلة,26.35929,50.074993
school,ابو يزن,26.346597,50.085732
clinic,Clinic,26.339752,50.076332
mosque,جامع الشيخ أحمد عبداللطيف البدر,26.345458,50.079747
mosque,Mosque,26.339521,50.076461
mosque,مسجد الدوحية,26.358233,50.092225
mosque,جامع العزة,26.355807,50.062602
mosque,Thankful mosque,26.364993,50.094112
mosque,Um Khaled Muhaidib Mosque,26.344726,50.08396
mosque,جامع النعمي لوالديه رحمهم الله,26.355865,50.097208
mosque,مسجد مصلى,26.343882,50.078346
mosque,مسجد حصة الراشد الفاخرية,26.359463,50.077737
mosque,مسجد حي الرحاب,26.364662,50.081046
mosque,Masjid,26.361618,50.093714
park,ممشى الشعلة,26.356192,50.07536
park,Laial park,26.356555,50.092286
park,حديقة الفاخرية ١,26.369603,50.090927
park,حديقة الفاخرية,26.365699,50.09059
park,حديقه البشاير,26.344854,50.095188
park,شتوية الشعله الفخمه,26.353363,50.099932
pharmacy,صيدلية روشن الصحة الطبية,26.349615,50.074331
pharmacy,صيدلية الدواء,26.360389,50.073778
pharmacy,صيدلية الدواء,26.363172,50.096112
pharmacy,Nahdi pharmacy | صيدليه النهدى,26.342516,50.041015
pharmacy,nma shouq,26.355829,50.099138
pharmacy,صيدلية الدواء,26.349148,50.051018
pharmacy,صيدلية رام الفاخرية,26.360584,50.074247
pharmacy,Nahdi pharmacy,26.353171,50.096376
bank,BSF - Banque Saudi Fransi ATM - Aldrees Alfakriah Gas Station - Cash withdrawal,26.373315,50.090872
bank,SNB Alahli,26.372312,50.085313
bank,SAB الأول,26.350286,50.074011
bank,صراف الإنماء | Alinma ATM,26.35407,50.099499
bank,SNB AlAhli ATM,26.361892,50.096719
bank,Mobily Store - فرع موبايلي,26.362102,50.073194
bank,BSF - Banque Saudi Fransi ATM - Alfakhriyah Gas Station (Fuel Way) - Cash withdrawal,26.364702,50.095473
bank,الفزعة العجلة,26.354587,50.076932
bank,SAB الأول,26.364374,50.0713
bank,SNB AlAhli ATM,26.370724,50.082676
bank,SAB الأول,26.333099,50.08534
bank,Alinma ATM,26.36183,50.072839
bank,SNB AlAhli ATM,26.364438,50.071437
bank,Ewaa fakhriya yard,26.339724,50.060588
bank,SAB الأول,26.363151,50.06323
bank,Alinma Bank | مصرف الإنماء,26.328737,50.107414
bank,Riyad Bank ATM,26.366552,50.076057
bank,Al Rajhi Bank,26.346453,50.119987
bank,Banque Saudi Fransi,26.377266,50.089765
bank,صراف بنك الجزيره,26.349662,50.051938
bank,SNB AlAhli ATM,26.36299,50.063425
bank,مصرف الراجحي,26.380215,50.086618
restaurant,راعي البروستد فرع الشعلة الدمام,26.362531,50.072733
restaurant,بخاري,26.346923,50.054046
restaurant,Al Shoala Restaurant,26.267263,50.615811
mall,اسواق ومخابز الساحل الشرقي,26.353918,50.098728
mall,أسواق و مخابز زاد الخير,26.353035,50.077882
mall,أسواق ومخابز هلا العوالي,26.353489,50.097702
mall,Al Thuraya Plaza,26.365262,50.094816
mall,سوق الأحد الشعبي بسيهات,26.479356,50.058652
mall,أسواق المزرعة - حي الشعلة,26.357857,50.069211
clinic,مؤسسة سعاد وصل عياده السريحي للتكييف والتبريد,26.362388,50.072165
clinic,مجمع عيادات رام الطبي - الفاخرية,26.36092,50.074401
clinic,سلس الشعلة┃Salis,26.363958,50.095709
