city_ar,district_ar,property_type_ar,year,quarter,target_median_price_per_sqm,deals_count,std_price,min_price,max_price,iqr_price,prev_year_median_price_per_sqm,latitude,longitude,dist_school_km,dist_hospital_km,dist_mall_km,count_school_3km,count_hospital_3km,count_mall_3km,year_quarter_idx,baseline_price_per_sqm,baseline_log,target_log,target_resid
الدمام,الامانة,قطعة أرض-سكنى,2016,1,707.0,48,281.59665633970536,508.0,2000.0,121.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8065,2203.2337459791406,7.698135219993772,6.56244409369372,-1.1356911263000526
الدمام,الامانة,قطعة أرض-سكنى,2016,2,714.0,42,457.8625420726369,533.0,2950.0,133.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8066,707.0,6.56244409369372,6.5722825426940075,0.009838449000287852
الدمام,الامانة,قطعة أرض-سكنى,2016,3,720.0,49,667.5916603733153,587.0,4000.0,97.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8067,710.5,6.567375417529907,6.580639137284949,0.01326371975504248
الدمام,الامانة,قطعة أرض-سكنى,2016,4,675.0,21,512.6049625384519,533.0,2000.0,207.0,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8068,714.0,6.5722825426940075,6.516193076042964,-0.056089466651043196
الدمام,الامانة,قطعة أرض-سكنى,2017,1,658.0,45,324.19600942215885,500.0,2267.0,135.0,710.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8069,710.5,6.567375417529907,6.490723534502507,-0.07665188302739967
الدمام,الامانة,قطعة أرض-سكنى,2017,2,700.0,43,568.5892978154396,527.0,2879.0,113.5,710.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8070,707.0,6.56244409369372,6.55250788703459,-0.009936206659129532
الدمام,الامانة,قطعة أرض-سكنى,2017,3,728.0,37,792.3165677578271,520.0,3970.0,512.0,710.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8071,703.5,6.557488331338735,6.591673732008658,0.03418540066992293
الدمام,الامانة,قطعة أرض-سكنى,2017,4,668.0,45,768.2382561301007,530.0,4037.0,358.0,710.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8072,707.0,6.56244409369372,6.505784060128229,-0.056660033565490764
الدمام,الامانة,قطعة أرض-سكنى,2018,1,693.0,43,655.4293166675463,500.0,2750.0,905.5,684.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8073,703.5,6.557488331338735,6.542471960506805,-0.015016370831930637
الدمام,الامانة,قطعة أرض-سكنى,2018,2,651.0,36,694.1364687880815,522.0,3212.0,687.0,684.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8074,696.5,6.5475025136955205,6.480044561926653,-0.06745795176886737
الدمام,الامانة,قطعة أرض-سكنى,2018,3,646.0,38,439.7879977106,500.0,2374.0,89.25,684.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8075,684.0,6.529418838262226,6.472346294500901,-0.057072543761324646
الدمام,الامانة,قطعة أرض-سكنى,2018,4,717.0,77,489.66613327646206,510.0,2667.0,133.0,684.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8076,671.5,6.511002111475994,6.576469569048224,0.06546745757222983
الدمام,الامانة,قطعة أرض-سكنى,2019,1,783.0,72,348.4966090817399,500.0,2821.0,95.0,672.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8077,680.5,6.524296251136588,6.664409020350408,0.14011276921382
الدمام,الامانة,قطعة أرض-سكنى,2019,2,867.0,49,637.2487266569078,500.0,3167.0,174.0,672.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8078,696.5,6.5475025136955205,6.7661917146603505,0.21868920096483002
الدمام,الامانة,قطعة أرض-سكنى,2019,3,952.0,51,627.1449705751031,567.0,3433.0,118.5,672.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8079,705.0,6.559615237493242,6.859614903654202,0.29999966616095985
الدمام,الامانة,قطعة أرض-سكنى,2019,4,1000.0,64,500.8707811746697,500.0,3100.0,127.5,672.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8080,705.0,6.559615237493242,6.90875477931522,0.3491395418219785
الدمام,الامانة,قطعة أرض-سكنى,2020,1,1072.0,42,847.9030155681273,542.0,3972.0,520.5,909.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8081,750.0,6.621405651764134,6.9782137426306985,0.35680809086656406
الدمام,الامانة,قطعة أرض-سكنى,2020,2,2167.0,41,1180.131196199771,533.0,4000.0,2400.0,909.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8082,825.0,6.716594773520978,7.681560362559537,0.9649655890385596
الدمام,الامانة,قطعة أرض-سكنى,2020,3,816.5,20,521.6342134403944,500.0,2833.0,473.5,909.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8083,909.5,6.813993899167663,6.706250902771409,-0.1077429963962544
الدمام,الامانة,قطعة أرض-سكنى,2020,4,1119.5,30,853.7626854041501,583.0,3720.0,375.25,909.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8084,909.5,6.813993899167663,7.021530293240982,0.20753639407331903
الدمام,الامانة,قطعة أرض-سكنى,2022,1,1337.0,22,538.2264787468584,667.0,3200.0,468.5,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8089,976.0,6.884486652042782,7.198931240688173,0.31444458864539104
الدمام,الامانة,قطعة أرض-سكنى,2022,2,1416.5,16,912.448025917093,667.0,3968.0,230.5,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8090,1036.0,6.9440872082295275,7.256650035601907,0.3125628273723793
الدمام,الامانة,قطعة أرض-سكنى,2022,3,1464.5,20,841.088610076251,667.0,3636.0,366.25,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8091,1095.75,7.000106540046323,7.289951760150947,0.289845220104624
الدمام,الامانة,قطعة أرض-سكنى,2023,2,1366.0,15,310.4185806908073,716.0,2061.0,129.5,1440.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8094,1228.25,7.114159506292049,7.220373836723949,0.1062143304319001
الدمام,الامراء,قطعة أرض-سكنى,2021,2,689.0,10,105.28063027504685,545.0,950.0,42.0,600.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8086,1351.5,7.209710010720636,6.536691597591305,-0.6730184131293315
الدمام,البادية,قطعة أرض-سكنى,2016,1,3598.0,23,1952.3624687762685,1999.0,8071.0,2737.0,2048.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8065,1351.5,7.209710010720636,8.188411308079031,0.9787012973583948
الدمام,البادية,قطعة أرض-سكنى,2016,2,3751.0,29,3421.431022809369,1625.0,17835.0,1966.0,2048.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8066,3598.0,8.188411308079031,8.230044310126114,0.04163300204708342
الدمام,البادية,قطعة أرض-سكنى,2016,3,4273.0,19,2261.803249957977,1537.0,9532.0,2414.5,2048.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8067,3674.5,8.209444456814142,8.360305435879093,0.15086097906495155
الدمام,البادية,قطعة أرض-سكنى,2016,4,4561.0,17,1778.842177554563,1846.0,8205.0,2153.0,2048.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8068,3751.0,8.230044310126114,8.425516402844334,0.19547209271821941
الدمام,البادية,قطعة أرض-سكنى,2017,1,3707.0,17,2205.72255401583,1229.0,8535.0,2905.0,4012.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8069,4012.0,8.297294370266917,8.218247926685745,-0.07904644358117174
الدمام,البادية,قطعة أرض-سكنى,2017,2,3845.5,14,3323.0801786334277,500.0,10648.0,5482.5,4012.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8070,3751.0,8.230044310126114,8.25491892289899,0.024874612772874727
الدمام,البادية,قطعة أرض-سكنى,2017,4,3536.0,13,2171.6330083780094,1845.0,9225.0,1537.0,4012.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8072,3798.25,8.242558957813715,8.17103418920548,-0.07152476860823498
الدمام,البادية,قطعة أرض-سكنى,2018,1,2152.0,13,1283.9526760589638,1184.0,5535.0,1815.0,3621.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8073,3751.0,8.230044310126114,7.674617497364363,-0.5554268127617519
الدمام,البادية,قطعة أرض-سكنى,2019,1,2424.0,16,2175.4536844836143,1025.0,8302.0,2132.75,2090.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8077,3729.0,8.224163512637862,7.793586803371584,-0.430576709266278
الدمام,البادية,قطعة أرض-سكنى,2019,4,2630.0,11,1460.4057032831042,1129.0,5277.0,2197.0,2090.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8080,3729.0,8.224163512637862,7.875119281040293,-0.3490442315975688
الدمام,البادية,قطعة أرض-سكنى,2020,3,1620.5,10,777.6834831729424,900.0,3690.0,600.75,2527.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8083,3621.5,8.194919674194837,7.391106925747373,-0.8038127484474646
الدمام,البادية,قطعة أرض-سكنى,2021,2,1560.0,11,375.04700311488233,1066.0,2288.0,562.5,1727.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8086,3083.0,8.03398273468322,7.353081920515432,-0.6809008141677886
الدمام,البادية,قطعة أرض-سكنى,2021,3,2060.0,11,1765.1220508920776,1168.0,7142.0,962.5,1727.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8087,2527.0,7.8351837552667485,7.630946580890459,-0.2042371743762894
الدمام,البادية,قطعة أرض-سكنى,2021,4,1977.5,10,1706.846813408996,790.0,6149.0,1744.75,1727.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8088,2288.0,7.735870319952567,7.590094260825479,-0.1457760591270878
الدمام,البادية,قطعة أرض-سكنى,2022,1,2125.0,15,2078.8894654415394,1076.0,8933.0,1829.5,1846.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8089,2106.0,7.653020413804189,7.661997558901893,0.008977145097704309
الدمام,البادية,قطعة أرض-سكنى,2022,3,1356.0,11,1140.4926208361971,765.0,4920.0,388.5,1846.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8091,2092.5,7.646592585459198,7.213031659834869,-0.43356092562432824
الدمام,البادية,قطعة أرض-سكنى,2022,4,2921.0,12,2309.8752753944937,689.0,8610.0,3051.0,1846.5,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8092,2018.75,7.610729020359818,7.980023592310645,0.36929457195082716
الدمام,البادية,قطعة أرض-سكنى,2023,2,1819.0,18,2294.3943517138614,1048.0,7687.0,2058.5,2000.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8094,2018.75,7.610729020359818,7.506591780070841,-0.10413724028897686
الدمام,البادية,قطعة أرض-سكنى,2023,3,1998.5,12,1301.3838322293232,881.0,5417.0,1346.25,2000.0,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8095,1898.25,7.549214350383331,7.600652428286873,0.05143807790354149
الدمام,البادية,قطعة أرض-سكنى,2025,4,1989.1191603632412,44,1515.991325322697,922.0,6728.11680010765,1578.3699945262213,1612.932072582295,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8104,1988.0,7.5953872788539725,7.595949795505346,0.0005625166513736346
الدمام,البادية,قطعة أرض-سكنى,2026,1,2091.0,16,1445.6094317507295,825.0,6149.0,1375.25,1989.1191603632412,26.428308,50.089644,0.0,0.426,0.063,319,292,414,8105,1993.8095801816207,7.598303876237947,7.645875825184813,0.04757194894686645
الدمام,البديع,قطعة أرض-سكنى,2022,2,3250.0,10,882.0306369080636,1304.0,3250.0,1187.25,2394.0,26.451197,50.112524,0.05,0.02,0.519,198,199,291,8090,1993.8095801816207,7.598303876237947,8.086717920303906,0.48841404406595945
الدمام,البيضاء,قطعة أرض-سكنى,2026,1,610.0,36,52.12545915446206,570.0,820.0,70.0,625.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8105,2044.75,7.623519749407491,6.415096959171596,-1.208422790235895
الدمام,الجامعة,قطعة أرض-سكنى,2025,4,3125.0,10,1436.938601398078,2500.0,5617.9775280898875,2682.1505387862353,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8104,1993.8095801816207,7.598303876237947,8.047509510981422,0.44920563474347563
الدمام,الجامعيين,قطعة أرض-سكنى,2021,1,1391.0,12,746.7729919561576,579.0,3180.0,1083.25,2028.0,26.395001,50.100202,0.116,0.185,0.243,210,134,107,8085,2044.75,7.623519749407491,7.238496840894365,-0.3850229085131254
الدمام,الجامعيين,قطعة أرض-سكنى,2021,4,1100.0,10,695.0669112474792,1099.0,3200.0,813.25,2028.0,26.395001,50.100202,0.116,0.185,0.243,210,134,107,8088,1391.0,7.238496840894365,7.00397413672268,-0.23452270417168553
الدمام,الجامعيين,قطعة أرض-سكنى,2025,4,2972.5712741521415,13,998.4867137878343,609.1718327374475,3753.653999468509,1393.0,1916.47657856595,26.395001,50.100202,0.116,0.185,0.243,210,134,107,8104,1245.5,7.128094902963612,7.997518958643182,0.8694240556795698
الدمام,الجلوية,قطعة أرض-سكنى,2016,1,2075.0,28,1514.43168309149,1030.0,8720.0,452.75,2048.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8065,2040.0595801816207,7.621224354045522,7.638198244285779,0.01697389024025764
الدمام,الجلوية,قطعة أرض-سكنى,2016,2,2358.5,12,1239.4545323967266,1596.0,6200.0,825.25,2048.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8066,2075.0,7.638198244285779,7.766205011166442,0.12800676688066304
الدمام,الجلوية,قطعة أرض-سكنى,2016,3,2000.0,11,444.8908344138532,1749.0,3078.0,448.0,2048.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8067,2216.75,7.704248447400697,7.601402334583733,-0.10284611281696332
الدمام,الجلوية,قطعة أرض-سكنى,2016,4,2160.0,12,1652.0710120294102,654.0,5977.0,1048.75,2048.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8068,2075.0,7.638198244285779,7.6783263565068856,0.04012811222110635
الدمام,الجلوية,قطعة أرض-سكنى,2017,1,1700.0,15,637.18663633492,863.0,3120.0,684.0,2117.5,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8069,2117.5,7.658463570066614,7.438971592395862,-0.21949197767075201
الدمام,الجلوية,قطعة أرض-سكنى,2017,2,1700.0,15,550.7083576976976,776.0,2900.0,408.5,2117.5,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8070,2075.0,7.638198244285779,7.438971592395862,-0.1992266518899175
الدمام,الجلوية,قطعة أرض-سكنى,2017,3,1653.0,12,941.1498608649213,951.0,4036.0,740.0,2117.5,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8071,2037.5,7.619969522259308,7.4109518755836366,-0.20901764667567146
الدمام,الجلوية,قطعة أرض-سكنى,2017,4,2313.5,14,2706.394354320689,1148.0,11931.0,1037.0,2117.5,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8072,2000.0,7.601402334583733,7.746948960471325,0.14554662588759193
الدمام,الجلوية,قطعة أرض-سكنى,2018,1,2000.0,16,793.7984525894046,577.0,3759.0,696.0,1700.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8073,2037.5,7.619969522259308,7.601402334583733,-0.018567187675574637
الدمام,الجلوية,قطعة أرض-سكنى,2018,4,1708.0,15,710.4767480528899,922.0,3833.0,659.0,1700.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8076,2000.0,7.601402334583733,7.443663683115591,-0.1577386514681427
الدمام,الجلوية,قطعة أرض-سكنى,2019,1,1332.0,10,332.5942639981099,842.0,2000.0,149.75,1555.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8077,1854.0,7.5256399750415355,7.195187320178709,-0.3304526548628264
الدمام,الجلوية,قطعة أرض-سكنى,2019,3,1356.0,10,570.7843433965816,732.0,2296.0,901.75,1555.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8079,1704.0,7.4413203897176174,7.213031659834869,-0.22828872988274806
الدمام,الجلوية,قطعة أرض-سكنى,2019,4,1050.0,23,790.0648594979015,800.0,3917.0,386.5,1555.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8080,1700.0,7.438971592395862,6.957497370876951,-0.4814742215189103
الدمام,الجلوية,قطعة أرض-سكنى,2020,1,1500.0,17,1035.0739565790625,700.0,4917.0,350.0,1344.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8081,1676.5,7.425059868845837,7.313886831633462,-0.11117303721237537
الدمام,الجلوية,قطعة أرض-سكنى,2020,3,1435.0,16,442.67128041019333,661.0,2119.0,656.0,1344.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8083,1576.5,7.363596594415368,7.269616749608169,-0.09397984480719845
الدمام,الجلوية,قطعة أرض-سكنى,2020,4,1500.0,30,591.3042043389895,749.0,4167.0,203.5,1344.0,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8084,1467.5,7.291996750638675,7.313886831633462,0.021890080994786842
الدمام,الجلوية,قطعة أرض-سكنى,2022,1,1527.0,15,1428.815726730491,1333.0,6824.0,859.5,1731.25,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8089,1467.5,7.291996750638675,7.331714969726466,0.03971821908779116
الدمام,الجلوية,قطعة أرض-سكنى,2022,2,1656.0,19,476.54804069235166,1283.0,3600.0,151.0,1731.25,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8090,1467.5,7.291996750638675,7.4127640174265625,0.12076726678788763
الدمام,الجلوية,قطعة أرض-سكنى,2022,3,1611.5,10,790.8875815605317,1160.0,4000.0,421.5,1731.25,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8091,1467.5,7.291996750638675,7.3855410486699276,0.09354429803125264
الدمام,الجلوية,قطعة أرض-سكنى,2022,4,1665.5,12,1018.4153317182473,800.0,4804.0,794.75,1731.25,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8092,1500.0,7.313886831633462,7.418480897747794,0.1045940661143323
الدمام,الجلوية,قطعة أرض-سكنى,2023,2,1600.0,13,622.0200446106506,947.0,3157.0,400.0,1633.75,26.435673,50.074453,0.013,0.416,0.177,265,246,457,8094,1513.5,7.322840630467292,7.3783837129967145,0.05554308252942253
الدمام,الجوهرة,قطعة أرض-سكنى,2016,2,2700.0,11,787.2162923295547,626.0,2798.0,601.0,2048.0,26.464481,50.08132,0.234,0.0,0.06,157,141,276,8066,1563.5,7.355321563108937,7.901377353792616,0.5460557906836785
الدمام,الجوهرة,قطعة أرض-سكنى,2025,4,2389.8941618299764,21,714.0237384494823,1545.0,4006.410256410256,878.0,2048.0,26.464481,50.08132,0.234,0.0,0.06,157,141,276,8104,2700.0,7.901377353792616,7.77942270124646,-0.12195465254615545
الدمام,الحسام,قطعة أرض-تجارى,2025,4,2700.0,10,295.14591494904886,2699.9999999999995,3400.0,0.0,2262.2691571754,26.39233,50.172082,0.547,0.618,0.811,77,78,26,8104,1443.5,7.2755185199062895,7.901377353792616,0.6258588338863262
الدمام,الحسام,قطعة أرض-سكنى,2022,4,2277.5,12,375.62900781908667,976.0,2300.0,50.0,2901.5,26.39233,50.172082,0.547,0.618,0.811,77,78,26,8092,1633.75,7.399245166441386,7.731272610703937,0.33202744426255126
الدمام,الحسام,قطعة أرض-سكنى,2023,1,2250.0,31,242.53170062169536,981.0,2429.0,50.0,2563.75,26.39233,50.172082,0.547,0.618,0.811,77,78,26,8093,2277.5,7.731272610703937,7.719129840906732,-0.012142769797204522
الدمام,الحسام,قطعة أرض-سكنى,2023,2,2300.0,13,323.4783708538431,2250.0,3457.0,0.0,2563.75,26.39233,50.172082,0.547,0.618,0.811,77,78,26,8094,2263.75,7.725219656549397,7.741099090035366,0.015879433485968875
الدمام,الحسام,قطعة أرض-سكنى,2025,4,2700.0,14,210.96313256288238,2250.0,2700.0,337.49922339345994,2249.63794457123,26.39233,50.172082,0.547,0.618,0.811,77,78,26,8104,2277.5,7.731272610703937,7.901377353792616,0.17010474308867884
الدمام,الخالدية الجنوبية,قطعة أرض-تجارى,2019,3,1635.0,15,847.6989413925767,1350.0,4858.0,281.0,2397.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8079,1443.5,7.2755185199062895,7.400009517162692,0.12449099725640256
الدمام,الخالدية الجنوبية,قطعة أرض-تجارى,2023,4,2187.0,10,357.0211478330101,2187.0,3316.0,0.0,1748.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8096,1635.0,7.400009517162692,7.690743163541872,0.29073364637917987
الدمام,الخالدية الشمالية,قطعة أرض-سكنى,2017,4,2840.5,14,1569.4235030316486,1400.0,4990.0,3296.25,4068.25,26.3,50.1,0.056,0.447,0.34,308,253,276,8072,2288.75,7.736197920283097,7.952087360737176,0.2158894404540792
الدمام,الخالدية الشمالية,قطعة أرض-سكنى,2018,4,3415.5,10,841.0929661920718,1500.0,3750.0,406.25,2357.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8076,2840.5,7.952087360737176,8.136371914220833,0.18428455348365702
الدمام,الخالدية الشمالية,قطعة أرض-سكنى,2019,1,3544.0,14,839.5298919993496,1400.0,4325.0,537.0,3612.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8077,3128.0,8.048468743668883,8.173293438966228,0.1248246952973453
الدمام,الخالدية الشمالية,قطعة أرض-سكنى,2019,2,1400.0,11,1385.420645015933,500.0,3952.0,2296.0,3612.75,26.3,50.1,0.056,0.447,0.34,308,253,276,8078,3415.5,8.136371914220833,7.244941546337007,-0.8914303678838262
الدمام,الخالدية الشمالية,قطعة أرض-سكنى,2020,2,4200.0,10,1656.877588853336,1550.0,5095.0,3294.25,2884.5,26.3,50.1,0.056,0.447,0.34,308,253,276,8082,3128.0,8.048468743668883,8.343077871169383,0.2946091275005003
الدمام,الخالدية الشمالية,قطعة أرض-سكنى,2021,2,1900.0,14,1418.3034285316437,1900.0,6000.0,1286.25,3893.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8086,3415.5,8.136371914220833,7.550135342488429,-0.5862365717324041
الدمام,الخضرية,قطعة أرض-سكنى,2016,1,1374.0,15,427.8492168754693,968.0,2442.0,467.0,2048.0,26.447952,50.047407,0.0,0.687,0.176,148,110,312,8065,2770.25,7.927053760930521,7.226209010100671,-0.7008447508298499
الدمام,الخضرية,قطعة أرض-سكنى,2021,1,1849.5,10,857.3518660516359,575.0,2889.0,1437.75,1405.5,26.447952,50.047407,0.0,0.687,0.176,148,110,312,8085,1374.0,7.226209010100671,7.523211151826211,0.29700214172553974
الدمام,الخضرية,قطعة أرض-سكنى,2021,4,1800.0,11,474.53109870309197,1119.0,2732.0,45.5,1405.5,26.447952,50.047407,0.0,0.687,0.176,148,110,312,8088,1611.75,7.385696075412351,7.496097345175956,0.11040126976360476
الدمام,الخليج,قطعة أرض-سكنى,2016,1,3580.5,16,3269.7997058943333,1537.0,10554.0,5456.5,2048.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8065,1874.75,7.5367638584258385,8.183536986054506,0.6467731276286672
الدمام,الخليج,قطعة أرض-سكنى,2016,2,3075.0,15,2142.8186866390547,868.0,8864.0,2609.5,2048.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8066,3580.5,8.183536986054506,8.031385330625534,-0.15215165542897147
الدمام,الخليج,قطعة أرض-سكنى,2016,3,3382.0,11,975.605797813478,1346.0,5252.0,471.5,2048.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8067,3327.75,8.110352137128142,8.12651816878071,0.016166031652566915
الدمام,الخليج,قطعة أرض-سكنى,2017,1,2798.0,19,1541.2729549425785,1537.0,7489.0,1264.5,3324.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8069,3382.0,8.12651816878071,7.937017489515454,-0.18950067926525538
الدمام,الخليج,قطعة أرض-سكنى,2017,2,2344.5,10,1134.1150049463436,922.0,4756.0,908.5,3324.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8070,3228.5,8.080082605472528,7.760253877768513,-0.3198287277040155
الدمام,الخليج,قطعة أرض-سكنى,2017,4,1479.0,20,2822.4310834903713,1024.0,12914.0,1353.75,3324.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8072,3075.0,8.031385330625534,7.299797366758161,-0.7315879638673737
الدمام,الخليج,قطعة أرض-سكنى,2018,1,2692.0,10,2008.9761488546017,820.0,7000.0,1691.0,2571.25,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8073,2936.5,7.9853141584524145,7.898411092811599,-0.08690306564081585
الدمام,الخليج,قطعة أرض-سكنى,2021,1,983.0,11,923.2538506430789,701.0,3074.0,815.0,1802.75,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8085,2798.0,7.937017489515454,6.891625897052253,-1.0453915924632007
الدمام,الخليج,قطعة أرض-سكنى,2021,3,1633.0,11,2456.8663300302605,615.0,7470.0,3013.0,1802.75,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8087,2745.0,7.917900586327916,7.3987862754199485,-0.5191143109079679
الدمام,الخليج,قطعة أرض-سكنى,2023,1,2997.0,12,1755.0430366820242,1361.0,6724.0,1958.5,2199.0,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8093,2518.25,7.831716517160512,8.005700678662542,0.17398416150203033
الدمام,الخليج,قطعة أرض-سكنى,2025,4,2727.4267438728793,24,1240.9300416628284,1231.0,5151.5477633056025,1454.6312342414367,2150.7404480358746,26.445277,50.091987,0.166,0.027,0.0,293,297,443,8104,2518.25,7.831716517160512,7.9114804377677395,0.07976392060722759
الدمام,الدمام/ 37.6كم غرب طريق أبوحدرية السريع شمال طريق الرياض الدمام السريع 120م,قطعة أرض-تجارى,2026,1,2400.0,16,955.3124046461669,551.0391392768645,3941.7928587852703,1535.3730604298667,5385.542168674699,26.3,50.1,0.056,0.447,0.34,308,253,276,8105,1511.0,7.321188556739478,7.783640596221253,0.46245203948177505
الدمام,الدمام/ 37.6كم غرب طريق أبوحدرية السريع شمال طريق الرياض الدمام السريع 120م,قطعة أرض-سكنى,2025,4,2127.5000115524135,17,1101.7902270895029,844.4519506840061,4152.8239202657805,1815.2023453667503,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8104,2518.25,7.831716517160512,7.663172790695698,-0.1685437264648142
الدمام,الدمام/ 37.6كم غرب طريق أبوحدرية السريع شمال طريق الرياض الدمام السريع 120م,قطعة أرض-سكنى,2026,1,2085.595353611793,76,1291.704032362762,614.9683291310497,7954.302797352125,1676.0244424570797,2127.5000115524135,26.3,50.1,0.056,0.447,0.34,308,253,276,8105,2127.5000115524135,7.663172790695698,7.643288999256633,-0.019883791439064602
الدمام,الدمام/ أحد,قطعة أرض-تجارى,2026,1,2384.683241383207,48,953.2515914283745,956.2841530054644,5077.860528097494,917.4006826148452,1772.642545398328,26.3,50.1,0.056,0.447,0.34,308,253,276,8105,1511.0,7.321188556739478,7.7772408366710035,0.45605227993152564
الدمام,الدمام/ أحد,قطعة أرض-سكنى,2025,4,2495.1452509592045,24,666.5062827960513,1052.6315789473683,3783.382789317507,1002.9166397107806,2048.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8104,2106.5476825821033,7.6532803148073025,7.822502921289414,0.16922260648211118
الدمام,الدمام/ أحد,قطعة أرض-سكنى,2026,1,2268.2024484920876,189,1507.343301988686,530.0,11297.50772463768,1473.9325312573721,2495.1452509592045,26.3,50.1,0.056,0.447,0.34,308,253,276,8105,2495.1452509592045,7.822502921289414,7.727183704462973,-0.09531921682644029
الدمام,الدمام/ الأمير محمد بن سعود,قطعة أرض-تجارى,2026,1,2000.0,55,967.0746741407453,1003.4488166666667,6596.124776693693,258.67534604588127,2300.0,26.3,50.1,0.056,0.447,0.34,308,253,276,8105,1911.0,7.555905093611346,7.601402334583733,0.045497240972387054
